species,name,HSG,singleton,HSG name
33050,Sphingopyxis macrogoltabida,165697:0,False,Sphingopyxis:HSG0
33052,Sphingopyxis terrae,165697:2,True,Sphingopyxis:HSG2
117207,Sphingopyxis alaskensis,165697:0,False,Sphingopyxis:HSG0
180400,Sphingopyxis chilensis,165697:0,False,Sphingopyxis:HSG0
267128,Sphingopyxis granuli,165697:3,True,Sphingopyxis:HSG3
436663,Sphingopyxis indica,165697:1,True,Sphingopyxis:HSG1
1515612,Sphingopyxis fribergensis,165697:0,False,Sphingopyxis:HSG0
847,Oxalobacter formigenes,846:2,True,Oxalobacter:HSG2
933080,Oxalobacter vibrioformis,846:1,True,Oxalobacter:HSG1
2946593,Oxalobacter aliiformigenes,846:0,True,Oxalobacter:HSG0
182710,Oceanobacillus iheyensis,182709:2,True,Oceanobacillus:HSG2
545501,Oceanobacillus oncorhynchi,182709:3,True,Oceanobacillus:HSG3
1462527,Oceanobacillus jeddahense,182709:1,True,Oceanobacillus:HSG1
2052660,Oceanobacillus zhaokaii,182709:0,True,Oceanobacillus:HSG0
1004,Chitinophaga sancti,79328:4,True,Chitinophaga:HSG4
79329,Chitinophaga pinensis,79328:7,True,Chitinophaga:HSG7
104663,Chitinophaga filiformis,79328:6,True,Chitinophaga:HSG6
2029983,Chitinophaga caeni,79328:3,True,Chitinophaga:HSG3
2703787,Chitinophaga agri,79328:1,True,Chitinophaga:HSG1
2725414,Chitinophaga oryzae,79328:5,True,Chitinophaga:HSG5
2849666,Chitinophaga pendula,79328:2,True,Chitinophaga:HSG2
2920382,Chitinophaga horti,79328:0,True,Chitinophaga:HSG0
1661,Trueperella pyogenes,1069494:4,True,Trueperella:HSG4
59561,Trueperella bernardiae,1069494:2,True,Trueperella:HSG2
312285,Trueperella bialowiezensis,1069494:3,True,Trueperella:HSG3
445930,Trueperella abortisuis,1069494:1,True,Trueperella:HSG1
2733571,Trueperella pecoris,1069494:0,True,Trueperella:HSG0
483,Neisseria cinerea,482:1,False,Neisseria:HSG1
484,Neisseria flavescens,482:0,False,Neisseria:HSG0
485,Neisseria gonorrhoeae,482:1,False,Neisseria:HSG1
486,Neisseria lactamica,482:17,True,Neisseria:HSG17
487,Neisseria meningitidis,482:1,False,Neisseria:HSG1
488,Neisseria mucosa,482:2,False,Neisseria:HSG2
490,Neisseria sicca,482:2,False,Neisseria:HSG2
492,Neisseria animalis,482:13,True,Neisseria:HSG13
493,Neisseria canis,482:15,True,Neisseria:HSG15
495,Neisseria elongata,482:11,True,Neisseria:HSG11
496,Neisseria macacae,482:2,False,Neisseria:HSG2
28091,Neisseria weaveri,482:18,True,Neisseria:HSG18
28449,Neisseria subflava,482:0,False,Neisseria:HSG0
33053,Neisseria perflava,482:0,False,Neisseria:HSG0
194197,Neisseria dentiae,482:12,True,Neisseria:HSG12
267212,Neisseria bacilliformis,482:19,True,Neisseria:HSG19
326522,Neisseria animaloris,482:21,True,Neisseria:HSG21
326523,Neisseria zoodegmatis,482:20,True,Neisseria:HSG20
607711,Neisseria wadsworthii,482:14,True,Neisseria:HSG14
607712,Neisseria shayeganii,482:16,True,Neisseria:HSG16
640030,Neisseria zalophi,482:9,True,Neisseria:HSG9
1470200,Neisseria arctica,482:7,True,Neisseria:HSG7
1815583,Neisseria musculi,482:8,True,Neisseria:HSG8
1853276,Neisseria weixii,482:22,True,Neisseria:HSG22
1853278,Neisseria chenwenguii,482:5,True,Neisseria:HSG5
1931275,Neisseria dumasiana,482:3,True,Neisseria:HSG3
2666100,Neisseria brasiliensis,482:10,True,Neisseria:HSG10
2709396,Neisseria yangbaofengii,482:4,True,Neisseria:HSG4
2912188,Neisseria lisongii,482:6,True,Neisseria:HSG6
524,Acidiphilium cryptum,522:0,False,Acidiphilium:HSG0
62140,Acidiphilium multivorum,522:0,False,Acidiphilium:HSG0
1757,Thermoanaerobacter ethanolicus,1754:4,True,Thermoanaerobacter:HSG4
2325,Thermoanaerobacter kivui,1754:3,True,Thermoanaerobacter:HSG3
29323,Thermoanaerobacter brockii,1754:0,False,Thermoanaerobacter:HSG0
46354,Thermoanaerobacter wiegelii,1754:5,True,Thermoanaerobacter:HSG5
108150,Thermoanaerobacter italicus,1754:2,True,Thermoanaerobacter:HSG2
496866,Thermoanaerobacter pseudethanolicus,1754:0,False,Thermoanaerobacter:HSG0
583357,Thermoanaerobacter mathranii,1754:1,True,Thermoanaerobacter:HSG1
617123,Lachnoanaerobaculum umeaense,1164882:1,True,Lachnoanaerobaculum:HSG1
2490855,Lachnoanaerobaculum gingivalis,1164882:0,True,Lachnoanaerobaculum:HSG0
1638,Listeria ivanovii,1637:0,False,Listeria:HSG0
1639,Listeria monocytogenes,1637:0,False,Listeria:HSG0
1640,Listeria seeligeri,1637:0,False,Listeria:HSG0
1641,Listeria grayi,1637:1,True,Listeria:HSG1
1642,Listeria innocua,1637:0,False,Listeria:HSG0
1643,Listeria welshimeri,1637:0,False,Listeria:HSG0
1006155,Listeria weihenstephanensis,1637:2,False,Listeria:HSG2
1497681,Listeria newyorkensis,1637:2,False,Listeria:HSG2
1488,Clostridium acetobutylicum,1485:1,False,Clostridium:HSG1
1491,Clostridium botulinum,1485:4,False,Clostridium:HSG4
1492,Clostridium butyricum,1485:28,True,Clostridium:HSG28
1493,Clostridium cellulovorans,1485:27,True,Clostridium:HSG27
1494,Clostridium cochlearium,1485:31,True,Clostridium:HSG31
1497,Clostridium formicaceticum,1485:30,True,Clostridium:HSG30
1501,Clostridium pasteurianum,1485:23,True,Clostridium:HSG23
1502,Clostridium perfringens,1485:20,True,Clostridium:HSG20
1504,Clostridium septicum,1485:0,False,Clostridium:HSG0
1509,Clostridium sporogenes,1485:4,False,Clostridium:HSG4
1513,Clostridium tetani,1485:22,True,Clostridium:HSG22
1519,Clostridium tyrobutyricum,1485:24,True,Clostridium:HSG24
1520,Clostridium beijerinckii,1485:2,False,Clostridium:HSG2
1529,Clostridium cadaveris,1485:19,True,Clostridium:HSG19
1534,Clostridium kluyveri,1485:21,True,Clostridium:HSG21
1538,Clostridium ljungdahlii,1485:9,False,Clostridium:HSG9
1542,Clostridium novyi,1485:15,True,Clostridium:HSG15
1548,Clostridium scatologenes,1485:3,False,Clostridium:HSG3
1561,Clostridium baratii,1485:11,True,Clostridium:HSG11
29341,Clostridium argentinense,1485:18,True,Clostridium:HSG18
36745,Clostridium saccharoperbutylacetonicum,1485:2,False,Clostridium:HSG2
36839,Clostridium felsineum,1485:1,False,Clostridium:HSG1
36845,Clostridium intestinale,1485:17,True,Clostridium:HSG17
46867,Clostridium chauvoei,1485:0,False,Clostridium:HSG0
84022,Clostridium aceticum,1485:13,True,Clostridium:HSG13
84023,Clostridium autoethanogenum,1485:9,False,Clostridium:HSG9
84032,Clostridium thermosuccinogenes,1485:16,True,Clostridium:HSG16
94869,Clostridium gasigenes,1485:10,True,Clostridium:HSG10
169679,Clostridium saccharobutylicum,1485:2,False,Clostridium:HSG2
182773,Clostridium isatidis,1485:25,True,Clostridium:HSG25
217159,Clostridium carboxidivorans,1485:3,False,Clostridium:HSG3
223919,Clostridium diolis,1485:2,False,Clostridium:HSG2
238834,Clostridium estertheticum,1485:29,True,Clostridium:HSG29
332101,Clostridium drakei,1485:3,False,Clostridium:HSG3
360422,Clostridium tagluense,1485:14,True,Clostridium:HSG14
394958,Clostridium taeniosporum,1485:26,True,Clostridium:HSG26
704125,Clostridium gelidum,1485:6,True,Clostridium:HSG6
1216932,Clostridium bornimense,1485:12,True,Clostridium:HSG12
1716543,Clostridium thermarum,1485:5,True,Clostridium:HSG5
2068654,Clostridium fermenticellae,1485:8,True,Clostridium:HSG8
2320868,Clostridium manihotivorum,1485:7,True,Clostridium:HSG7
594679,Allofrancisella guangzhouensis,1869285:1,True,Allofrancisella:HSG1
1085644,Allofrancisella frigidaquae,1869285:0,False,Allofrancisella:HSG0
1085647,Allofrancisella inopinata,1869285:0,False,Allofrancisella:HSG0
1550728,Blastomonas fulva,150203:1,True,Blastomonas:HSG1
1867408,Blastomonas marina,150203:0,True,Blastomonas:HSG0
1697,Corynebacterium ammoniagenes,1716:88,True,Corynebacterium:HSG88
1705,Corynebacterium stationis,1716:100,True,Corynebacterium:HSG100
1717,Corynebacterium diphtheriae,1716:4,False,Corynebacterium:HSG4
1718,Corynebacterium glutamicum,1716:29,False,Corynebacterium:HSG29
1719,Corynebacterium pseudotuberculosis,1716:18,False,Corynebacterium:HSG18
1721,Corynebacterium callunae,1716:64,True,Corynebacterium:HSG64
1724,Corynebacterium renale,1716:53,True,Corynebacterium:HSG53
1725,Corynebacterium xerosis,1716:3,False,Corynebacterium:HSG3
1727,Corynebacterium variabile,1716:90,True,Corynebacterium:HSG90
28028,Corynebacterium flavescens,1716:87,True,Corynebacterium:HSG87
35755,Corynebacterium kutscheri,1716:73,True,Corynebacterium:HSG73
35757,Corynebacterium cystitidis,1716:95,True,Corynebacterium:HSG95
36808,Corynebacterium bovis,1716:55,True,Corynebacterium:HSG55
37637,Corynebacterium pseudodiphtheriticum,1716:14,False,Corynebacterium:HSG14
38284,Corynebacterium accolens,1716:24,False,Corynebacterium:HSG24
38286,Corynebacterium afermentans,1716:11,False,Corynebacterium:HSG11
38288,Corynebacterium genitalium,1716:65,True,Corynebacterium:HSG65
38289,Corynebacterium jeikeium,1716:81,True,Corynebacterium:HSG81
38290,Corynebacterium macginleyi,1716:101,True,Corynebacterium:HSG101
38301,Corynebacterium minutissimum,1716:8,False,Corynebacterium:HSG8
38303,Corynebacterium pseudogenitalium,1716:97,True,Corynebacterium:HSG97
38304,Corynebacterium tuberculostearicum,1716:5,False,Corynebacterium:HSG5
38305,Corynebacterium vitaeruminis,1716:76,True,Corynebacterium:HSG76
39791,Corynebacterium glucuronolyticum,1716:58,True,Corynebacterium:HSG58
42817,Corynebacterium argentoratense,1716:57,True,Corynebacterium:HSG57
43765,Corynebacterium amycolatum,1716:85,True,Corynebacterium:HSG85
43768,Corynebacterium matruchotii,1716:51,True,Corynebacterium:HSG51
43769,Corynebacterium propinquum,1716:14,False,Corynebacterium:HSG14
43770,Corynebacterium striatum,1716:94,True,Corynebacterium:HSG94
43771,Corynebacterium urealyticum,1716:54,True,Corynebacterium:HSG54
43990,Corynebacterium segmentosum,1716:24,False,Corynebacterium:HSG24
44750,Corynebacterium auris,1716:89,True,Corynebacterium:HSG89
53374,Corynebacterium coyleae,1716:1,False,Corynebacterium:HSG1
61592,Corynebacterium durum,1716:63,True,Corynebacterium:HSG63
65058,Corynebacterium ulcerans,1716:18,False,Corynebacterium:HSG18
71254,Corynebacterium confusum,1716:66,True,Corynebacterium:HSG66
89154,Corynebacterium terpenotabidum,1716:44,True,Corynebacterium:HSG44
92706,[Brevibacterium] flavum,1716:29,False,Corynebacterium:HSG29
99807,Corynebacterium auriscanis,1716:0,False,Corynebacterium:HSG0
108486,Corynebacterium falsenii,1716:26,True,Corynebacterium:HSG26
131081,Corynebacterium capitovis,1716:31,True,Corynebacterium:HSG31
131318,Corynebacterium felinum,1716:71,True,Corynebacterium:HSG71
134034,Corynebacterium freneyi,1716:3,False,Corynebacterium:HSG3
136857,Corynebacterium testudinoris,1716:96,True,Corynebacterium:HSG96
146827,Corynebacterium simulans,1716:92,True,Corynebacterium:HSG92
152794,Corynebacterium efficiens,1716:77,True,Corynebacterium:HSG77
156976,Corynebacterium riegelii,1716:32,True,Corynebacterium:HSG32
156978,Corynebacterium imitans,1716:82,True,Corynebacterium:HSG82
160386,Corynebacterium casei,1716:56,True,Corynebacterium:HSG56
161879,Corynebacterium kroppenstedtii,1716:6,False,Corynebacterium:HSG6
161895,Corynebacterium phocae,1716:72,True,Corynebacterium:HSG72
161896,Corynebacterium camporealensis,1716:61,True,Corynebacterium:HSG61
161899,Corynebacterium singulare,1716:8,False,Corynebacterium:HSG8
163202,Corynebacterium appendicis,1716:62,True,Corynebacterium:HSG62
169292,Corynebacterium aurimucosum,1716:8,False,Corynebacterium:HSG8
187491,Corynebacterium glaucum,1716:52,True,Corynebacterium:HSG52
191493,Corynebacterium sphenisci,1716:68,True,Corynebacterium:HSG68
191610,Corynebacterium atypicum,1716:28,True,Corynebacterium:HSG28
203263,Corynebacterium aquilae,1716:50,True,Corynebacterium:HSG50
225326,Corynebacterium halotolerans,1716:27,True,Corynebacterium:HSG27
227319,Corynebacterium ciconiae,1716:79,True,Corynebacterium:HSG79
234828,Corynebacterium caspium,1716:43,True,Corynebacterium:HSG43
258224,Corynebacterium resistens,1716:0,False,Corynebacterium:HSG0
349751,Corynebacterium marinum,1716:86,True,Corynebacterium:HSG86
394964,Corynebacterium hansenii,1716:3,False,Corynebacterium:HSG3
401472,Corynebacterium ureicelerivorans,1716:2,False,Corynebacterium:HSG2
441501,Corynebacterium massiliense,1716:99,True,Corynebacterium:HSG99
556548,Corynebacterium freiburgense,1716:30,True,Corynebacterium:HSG30
571915,Corynebacterium mustelae,1716:49,True,Corynebacterium:HSG49
575200,Corynebacterium maris,1716:47,True,Corynebacterium:HSG47
598660,Corynebacterium pyruviciproducens,1716:78,True,Corynebacterium:HSG78
679663,Corynebacterium canis,1716:42,True,Corynebacterium:HSG42
699041,Corynebacterium hindlerae,1716:75,True,Corynebacterium:HSG75
1032851,Corynebacterium nuruki,1716:38,True,Corynebacterium:HSG38
1050174,Corynebacterium epidermidicanis,1716:25,True,Corynebacterium:HSG25
1072256,Corynebacterium uterequi,1716:83,True,Corynebacterium:HSG83
1121358,Corynebacterium doosanense,1716:35,True,Corynebacterium:HSG35
1190508,Corynebacterium aquatimens,1716:13,True,Corynebacterium:HSG13
1223514,Corynebacterium humireducens,1716:93,True,Corynebacterium:HSG93
1230998,Corynebacterium frankenforstense,1716:67,True,Corynebacterium:HSG67
1231000,Corynebacterium lactis,1716:46,True,Corynebacterium:HSG46
1232427,Corynebacterium ihumii,1716:11,False,Corynebacterium:HSG11
1336740,Corynebacterium atrinae,1716:91,True,Corynebacterium:HSG91
1404244,Corynebacterium glyciniphilum,1716:84,True,Corynebacterium:HSG84
1408191,Corynebacterium deserti,1716:80,True,Corynebacterium:HSG80
1414719,Corynebacterium jeddahense,1716:39,True,Corynebacterium:HSG39
1471400,Corynebacterium pelargi,1716:7,False,Corynebacterium:HSG7
1652495,Corynebacterium crudilactis,1716:41,True,Corynebacterium:HSG41
1737425,Corynebacterium provencense,1716:40,True,Corynebacterium:HSG40
1758466,Corynebacterium faecale,1716:20,True,Corynebacterium:HSG20
1783348,Corynebacterium guangdongense,1716:69,True,Corynebacterium:HSG69
1852390,Corynebacterium fournieri,1716:2,False,Corynebacterium:HSG2
1862358,Corynebacterium choanae,1716:33,True,Corynebacterium:HSG33
1979527,Corynebacterium kefirresidentii,1716:5,False,Corynebacterium:HSG5
2026255,Corynebacterium hadale,1716:60,False,Corynebacterium:HSG60
2041036,Corynebacterium gottingense,1716:60,False,Corynebacterium:HSG60
2055947,Corynebacterium heidelbergense,1716:45,True,Corynebacterium:HSG45
2079234,Corynebacterium gerontici,1716:21,True,Corynebacterium:HSG21
2079535,Corynebacterium liangguodongii,1716:74,True,Corynebacterium:HSG74
2080740,Corynebacterium yudongzhengii,1716:37,True,Corynebacterium:HSG37
2080757,Corynebacterium pseudopelargi,1716:7,False,Corynebacterium:HSG7
2320431,Corynebacterium silvaticum,1716:18,False,Corynebacterium:HSG18
2487892,Corynebacterium urogenitale,1716:22,True,Corynebacterium:HSG22
2488819,Corynebacterium endometrii,1716:36,True,Corynebacterium:HSG36
2506452,Corynebacterium suranareeae,1716:98,True,Corynebacterium:HSG98
2594913,Corynebacterium sanguinis,1716:48,True,Corynebacterium:HSG48
2675216,Corynebacterium kalinowskii,1716:23,True,Corynebacterium:HSG23
2675218,Corynebacterium comes,1716:10,True,Corynebacterium:HSG10
2675219,Corynebacterium occultum,1716:59,True,Corynebacterium:HSG59
2684405,Corynebacterium poyangense,1716:17,True,Corynebacterium:HSG17
2684406,Corynebacterium anserum,1716:70,True,Corynebacterium:HSG70
2709392,Corynebacterium qintianiae,1716:34,True,Corynebacterium:HSG34
2709394,Corynebacterium lizhenjunii,1716:19,True,Corynebacterium:HSG19
2719119,Corynebacterium rouxii,1716:4,False,Corynebacterium:HSG4
2763010,Corynebacterium lujinxingii,1716:1,False,Corynebacterium:HSG1
2768834,Corynebacterium zhongnanshanii,1716:16,True,Corynebacterium:HSG16
2804917,Corynebacterium pseudokroppenstedtii,1716:6,False,Corynebacterium:HSG6
2883169,Corynebacterium uberis,1716:9,True,Corynebacterium:HSG9
3026968,Corynebacterium ramonii,1716:18,False,Corynebacterium:HSG18
3049799,Corynebacterium breve,1716:15,True,Corynebacterium:HSG15
3049801,Corynebacterium suedekumii,1716:12,True,Corynebacterium:HSG12
180,Leptospirillum ferrooxidans,179:1,True,Leptospirillum:HSG1
178606,Leptospirillum ferriphilum,179:0,True,Leptospirillum:HSG0
670052,Cryobacterium arcticum,69578:0,False,Cryobacterium:HSG0
2220095,Cryobacterium soli,69578:0,False,Cryobacterium:HSG0
536,Chromobacterium violaceum,535:3,True,Chromobacterium:HSG3
251747,Chromobacterium subtsugae,535:0,False,Chromobacterium:HSG0
394935,Chromobacterium haemolyticum,535:1,False,Chromobacterium:HSG1
1108595,Chromobacterium vaccinii,535:0,False,Chromobacterium:HSG0
1778675,Chromobacterium rhizoryzae,535:1,False,Chromobacterium:HSG1
2202141,Chromobacterium phragmitis,535:2,False,Chromobacterium:HSG2
2605945,Chromobacterium paludis,535:2,False,Chromobacterium:HSG2
2516557,Aquirufa nivalisilvae,2676247:1,True,Aquirufa:HSG1
2516559,Aquirufa antheringensis,2676247:0,False,Aquirufa:HSG0
2696560,Aquirufa lenticrescens,2676247:0,False,Aquirufa:HSG0
1536648,Dehalogenimonas etheniformans,670486:0,False,Dehalogenimonas:HSG0
1839801,Dehalogenimonas formicexedens,670486:0,False,Dehalogenimonas:HSG0
651457,Kosmotoga olearia,651456:1,True,Kosmotoga:HSG1
1330330,Kosmotoga pacifica,651456:0,True,Kosmotoga:HSG0
75906,Thermocrinis ruber,75905:1,True,Thermocrinis:HSG1
136094,Thermocrinis albus,75905:0,True,Thermocrinis:HSG0
446,Legionella pneumophila,445:17,True,Legionella:HSG17
449,Legionella hackeliae,445:16,True,Legionella:HSG16
450,Legionella longbeachae,445:0,False,Legionella:HSG0
451,Legionella micdadei,445:15,True,Legionella:HSG15
452,Legionella spiritensis,445:13,True,Legionella:HSG13
454,Legionella israelensis,445:11,True,Legionella:HSG11
456,Legionella jordanis,445:12,True,Legionella:HSG12
28082,Legionella anisa,445:19,True,Legionella:HSG19
28084,Legionella cherrii,445:18,True,Legionella:HSG18
28087,Legionella sainthelensi,445:0,False,Legionella:HSG0
29423,Legionella oakridgensis,445:9,True,Legionella:HSG9
45056,Legionella adelaidensis,445:8,True,Legionella:HSG8
45065,Legionella geestiana,445:5,True,Legionella:HSG5
45067,Legionella lansingensis,445:10,True,Legionella:HSG10
66969,Legionella waltersii,445:7,True,Legionella:HSG7
96230,Legionella fallonii,445:14,True,Legionella:HSG14
96232,Legionella lytica,445:4,True,Legionella:HSG4
1071983,Legionella cardiaca,445:3,True,Legionella:HSG3
1867846,Legionella clemsonensis,445:6,True,Legionella:HSG6
2005262,Candidatus Legionella polyplacis,445:1,True,Legionella:HSG1
2708020,Legionella antarctica,445:2,True,Legionella:HSG2
1789672,Skermanella mucosa,204447:0,False,Skermanella:HSG0
1817965,Skermanella rosea,204447:0,False,Skermanella:HSG0
2233999,Skermanella pratensis,204447:1,True,Skermanella:HSG1
33072,Gloeobacter violaceus,33071:0,False,Gloeobacter:HSG0
1416614,Gloeobacter kilaueensis,33071:1,True,Gloeobacter:HSG1
2907343,Gloeobacter morelensis,33071:0,False,Gloeobacter:HSG0
417574,Neptunomonas japonica,75687:1,True,Neptunomonas:HSG1
1031538,Neptunomonas concharum,75687:0,True,Neptunomonas:HSG0
1079,Blastochloris viridis,59282:1,True,Blastochloris:HSG1
2233851,Blastochloris tepida,59282:0,True,Blastochloris:HSG0
2098,Metamycoplasma hominis,2895509:9,True,Metamycoplasma:HSG9
2111,Metamycoplasma arthritidis,2895509:8,True,Metamycoplasma:HSG8
2121,Metamycoplasma orale,2895509:7,True,Metamycoplasma:HSG7
2124,Metamycoplasma salivarium,2895509:10,True,Metamycoplasma:HSG10
29554,Metamycoplasma canadense,2895509:0,False,Metamycoplasma:HSG0
29559,Metamycoplasma hyosynoviae,2895509:6,True,Metamycoplasma:HSG6
35769,Metamycoplasma gateae,2895509:0,False,Metamycoplasma:HSG0
45363,Metamycoplasma alkalescens,2895509:12,True,Metamycoplasma:HSG12
92400,[Mycoplasma] anseris,2895509:4,True,Metamycoplasma:HSG4
92401,Metamycoplasma cloacale,2895509:11,True,Metamycoplasma:HSG11
92402,Metamycoplasma equirhinis,2895509:3,True,Metamycoplasma:HSG3
92407,Metamycoplasma subdolum,2895509:1,True,Metamycoplasma:HSG1
142649,Metamycoplasma phocicerebrale,2895509:5,True,Metamycoplasma:HSG5
142651,[Mycoplasma] phocae,2895509:2,True,Metamycoplasma:HSG2
1266052,Psychrosphaera aestuarii,907197:1,True,Psychrosphaera:HSG1
2820710,Psychrosphaera ytuae,907197:0,True,Psychrosphaera:HSG0
1264,Ruminococcus albus,1263:3,True,Ruminococcus:HSG3
438033,Ruminococcus gauvreauii,1263:1,True,Ruminococcus:HSG1
1160721,Ruminococcus bicirculans (ex Wegman et al. 2014),1263:2,True,Ruminococcus:HSG2
2564099,Ruminococcus bovis,1263:0,True,Ruminococcus:HSG0
77007,Thiorhodovibrio winogradskyi,61593:2,True,Thiorhodovibrio:HSG2
631362,Thiorhodovibrio frisius,61593:1,True,Thiorhodovibrio:HSG1
2952932,Thiorhodovibrio litoralis,61593:0,True,Thiorhodovibrio:HSG0
2133,Spiroplasma citri,2132:1,False,Spiroplasma:HSG1
2136,Spiroplasma monobiae,2132:2,False,Spiroplasma:HSG2
2137,Spiroplasma apis,2132:9,True,Spiroplasma:HSG9
